,dataset,model,strategy,round_accuries
0,Cifar10Aug,Cifar10ConvModel,entropy-sampler,"[[0.1, 0.1303, 0.1673, 0.2062, 0.2219, 0.2623, 0.2865, 0.3147, 0.33, 0.344, 0.3603, 0.3672, 0.3974, 0.4196, 0.4266, 0.452, 0.4745, 0.4961, 0.5046, 0.5197, 0.5241, 0.5407, 0.5512, 0.5525, 0.564, 0.5665, 0.5805, 0.5744, 0.5715, 0.5834, 0.5823, 0.594, 0.5868, 0.598, 0.6037, 0.5989, 0.5921, 0.6088, 0.6101, 0.5964], [0.12, 0.1409, 0.1837, 0.164, 0.1912, 0.2048, 0.2488, 0.2831, 0.3043, 0.3515, 0.3491, 0.3536, 0.3681, 0.3878, 0.4277, 0.4479, 0.4654, 0.4744, 0.4953, 0.4981, 0.5014, 0.5179, 0.5147, 0.52, 0.5333, 0.5427, 0.5501, 0.5472, 0.5515, 0.5467, 0.5512, 0.5667, 0.5636, 0.5752, 0.5693, 0.5791, 0.5663, 0.5763, 0.5875, 0.5828], [0.1, 0.1519, 0.1667, 0.1799, 0.1968, 0.2284, 0.2662, 0.296, 0.3078, 0.3161, 0.34, 0.3669, 0.381, 0.4038, 0.4189, 0.4344, 0.4603, 0.4795, 0.4959, 0.5073, 0.5189, 0.5281, 0.5368, 0.5267, 0.5353, 0.5403, 0.5605, 0.5557, 0.5563, 0.5725, 0.574, 0.5796, 0.5821, 0.5948, 0.5904, 0.592, 0.5992, 0.6031, 0.6084, 0.6002], [0.1, 0.134, 0.1566, 0.1943, 0.2186, 0.2496, 0.2626, 0.2843, 0.3056, 0.3364, 0.3619, 0.3921, 0.4026, 0.4102, 0.4343, 0.4554, 0.4573, 0.4801, 0.4838, 0.5056, 0.5089, 0.5133, 0.5259, 0.55, 0.5465, 0.5573, 0.5615, 0.57, 0.5627, 0.5771, 0.5827, 0.5886, 0.5877, 0.5763, 0.5999, 0.5942, 0.6001, 0.5947, 0.6021, 0.5945], [0.1029, 0.156, 0.1405, 0.2068, 0.2175, 0.2566, 0.2994, 0.3134, 0.337, 0.3501, 0.3724, 0.3871, 0.4012, 0.4325, 0.4268, 0.4562, 0.4791, 0.4958, 0.5169, 0.5158, 0.5153, 0.5526, 0.5607, 0.5665, 0.573, 0.5655, 0.5829, 0.5911, 0.588, 0.599, 0.582, 0.6023, 0.5975, 0.6038, 0.6086, 0.6052, 0.5877, 0.615, 0.6168, 0.605]]"
