,dataset,model,strategy,round_accuries
0,Cifar10,Cifar10ConvModel,conformal-score:least-confidence,"[[0.1079, 0.1911, 0.197, 0.2522, 0.2806, 0.3075, 0.3078, 0.3731, 0.4141, 0.4206, 0.463, 0.4831, 0.5217, 0.5336, 0.5412, 0.5492, 0.5604, 0.5745, 0.5915, 0.6029, 0.5984, 0.6069, 0.6048, 0.6213, 0.6151, 0.6249, 0.6291, 0.6402, 0.6377, 0.6475, 0.6487, 0.6503, 0.6532, 0.6592, 0.6555, 0.6665, 0.6646, 0.6738, 0.6755, 0.6719, 0.6636, 0.6705, 0.6596, 0.6614, 0.6725, 0.6731, 0.669, 0.6707, 0.6694, 0.6713, 0.6719, 0.6753, 0.6753, 0.6839, 0.6841, 0.6698, 0.6779, 0.6621, 0.6734, 0.6796, 0.6788, 0.6808, 0.6835, 0.6852, 0.6837, 0.6785, 0.6856, 0.6931, 0.6845, 0.6896, 0.6895, 0.6887, 0.6849, 0.6913, 0.6877, 0.6923, 0.696, 0.6992, 0.6975, 0.7058], [0.1867, 0.2523, 0.2986, 0.298, 0.3187, 0.3591, 0.4126, 0.4009, 0.4669, 0.4723, 0.4883, 0.52, 0.5288, 0.5425, 0.5564, 0.5569, 0.5687, 0.5905, 0.5804, 0.5915, 0.5818, 0.5824, 0.5839, 0.6032, 0.6238, 0.6195, 0.6154, 0.6171, 0.6302, 0.635, 0.6303, 0.628, 0.6171, 0.6448, 0.6427, 0.6327, 0.6367, 0.6454, 0.6393, 0.6599, 0.6544, 0.6506, 0.6591, 0.6621, 0.6443, 0.6633, 0.6551, 0.6603, 0.6652, 0.673, 0.6601, 0.6604, 0.6711, 0.6726, 0.67, 0.6734, 0.6575, 0.6694, 0.668, 0.661, 0.6616, 0.659, 0.6513, 0.6627, 0.6546, 0.6799, 0.6652, 0.6721, 0.6751, 0.675, 0.668, 0.6715, 0.6736, 0.6706, 0.6728, 0.6715, 0.679, 0.6642, 0.6798, 0.6802], [0.1103, 0.1741, 0.2231, 0.2877, 0.3185, 0.3575, 0.38, 0.4172, 0.4451, 0.4596, 0.4972, 0.51, 0.5309, 0.5238, 0.5388, 0.5639, 0.5635, 0.5782, 0.5842, 0.5952, 0.6035, 0.6077, 0.6109, 0.6235, 0.625, 0.6185, 0.6294, 0.6335, 0.6426, 0.6421, 0.6575, 0.638, 0.6456, 0.6429, 0.6585, 0.6578, 0.6538, 0.6593, 0.6638, 0.6618, 0.671, 0.6759, 0.6694, 0.6739, 0.6796, 0.6686, 0.6758, 0.6689, 0.6812, 0.6736, 0.6775, 0.6729, 0.6923, 0.6716, 0.6891, 0.6751, 0.6853, 0.6942, 0.6931, 0.6936, 0.69, 0.6921, 0.6969, 0.6965, 0.688, 0.6947, 0.7012, 0.6975, 0.702, 0.6924, 0.6885, 0.6971, 0.697, 0.6922, 0.694, 0.6991, 0.6999, 0.6984, 0.696, 0.7022], [0.1008, 0.2202, 0.2833, 0.3106, 0.3401, 0.3424, 0.3772, 0.4001, 0.4277, 0.4456, 0.4729, 0.4788, 0.5138, 0.5311, 0.538, 0.5541, 0.5774, 0.572, 0.588, 0.6065, 0.6037, 0.5955, 0.6189, 0.6164, 0.6303, 0.6257, 0.6294, 0.6268, 0.638, 0.6444, 0.6461, 0.6489, 0.64, 0.6512, 0.6589, 0.6543, 0.6571, 0.6641, 0.6626, 0.6706, 0.6713, 0.6798, 0.6612, 0.6686, 0.671, 0.6683, 0.6739, 0.6748, 0.6728, 0.681, 0.6848, 0.6733, 0.6792, 0.6807, 0.6746, 0.6946, 0.6899, 0.6769, 0.6807, 0.6866, 0.6866, 0.682, 0.6768, 0.6872, 0.6776, 0.6831, 0.6794, 0.6846, 0.6924, 0.6913, 0.6948, 0.6949, 0.6965, 0.6954, 0.69, 0.6916, 0.6976, 0.6985, 0.6943, 0.6996], [0.1544, 0.1956, 0.2635, 0.3244, 0.3395, 0.3833, 0.3901, 0.4252, 0.4553, 0.4664, 0.4816, 0.4932, 0.5229, 0.544, 0.5559, 0.5762, 0.5851, 0.5829, 0.5904, 0.6009, 0.5949, 0.618, 0.6202, 0.6285, 0.6353, 0.6197, 0.6279, 0.6354, 0.6334, 0.6372, 0.6459, 0.6562, 0.6559, 0.6494, 0.6662, 0.6512, 0.646, 0.6629, 0.6547, 0.6666, 0.662, 0.6556, 0.6667, 0.6705, 0.6538, 0.6631, 0.6756, 0.6687, 0.6711, 0.6778, 0.6759, 0.6758, 0.6664, 0.6751, 0.67, 0.6735, 0.6779, 0.6826, 0.6818, 0.6765, 0.6753, 0.6836, 0.6782, 0.6765, 0.6794, 0.6735, 0.676, 0.6716, 0.6789, 0.6727, 0.6854, 0.6883, 0.671, 0.6789, 0.6785, 0.6793, 0.6875, 0.6918, 0.6895, 0.6891]]"
