,dataset,model,strategy,round_accuries
0,Cifar10Aug,Cifar10ConvModel,random-sampler,"[[0.1, 0.1648, 0.1962, 0.2337, 0.2417, 0.3159, 0.3231, 0.3536, 0.3744, 0.3806, 0.4022, 0.4177, 0.4302, 0.4326, 0.4525, 0.4667, 0.4788, 0.4888, 0.5036, 0.5203, 0.5212, 0.5294, 0.5332, 0.5476, 0.5367, 0.5555, 0.5587, 0.5647, 0.5654, 0.58, 0.5715, 0.5818, 0.5677, 0.5831, 0.5799, 0.5832, 0.5822, 0.581, 0.5865, 0.5801], [0.1, 0.1686, 0.2069, 0.2471, 0.2763, 0.2884, 0.309, 0.327, 0.3395, 0.3588, 0.3776, 0.4016, 0.4052, 0.4237, 0.4452, 0.4664, 0.4789, 0.4849, 0.4942, 0.5066, 0.4986, 0.5212, 0.5237, 0.5392, 0.5384, 0.5455, 0.5537, 0.5537, 0.5577, 0.5633, 0.5634, 0.5684, 0.5724, 0.5645, 0.581, 0.5872, 0.577, 0.5885, 0.5847, 0.5894], [0.1586, 0.1826, 0.1975, 0.2493, 0.2591, 0.3006, 0.3088, 0.3366, 0.3543, 0.3758, 0.3964, 0.4096, 0.4102, 0.4307, 0.4571, 0.4598, 0.4657, 0.4891, 0.4927, 0.5046, 0.5193, 0.5235, 0.5352, 0.5418, 0.5499, 0.5611, 0.5672, 0.5694, 0.5693, 0.5718, 0.5722, 0.578, 0.5801, 0.5825, 0.5874, 0.5846, 0.58, 0.5894, 0.5839, 0.5874], [0.1131, 0.1602, 0.202, 0.2416, 0.2747, 0.2972, 0.3194, 0.3442, 0.3654, 0.3843, 0.3961, 0.4175, 0.4283, 0.4438, 0.4502, 0.4746, 0.4849, 0.4966, 0.5047, 0.5157, 0.5213, 0.538, 0.537, 0.5345, 0.5579, 0.5568, 0.563, 0.5659, 0.5678, 0.5643, 0.5648, 0.5843, 0.5764, 0.5814, 0.583, 0.5819, 0.5732, 0.5945, 0.5852, 0.5868], [0.1, 0.1838, 0.2113, 0.2148, 0.2612, 0.3155, 0.3338, 0.3505, 0.3576, 0.3589, 0.4014, 0.4006, 0.4301, 0.4491, 0.4673, 0.4771, 0.4959, 0.5044, 0.5194, 0.5254, 0.5342, 0.5307, 0.5414, 0.5502, 0.5583, 0.5542, 0.5675, 0.5763, 0.5787, 0.5822, 0.5757, 0.5851, 0.5904, 0.5888, 0.5935, 0.5905, 0.5879, 0.5883, 0.5943, 0.6003]]"
