,dataset,model,strategy,round_accuries
0,Cifar10Aug,Cifar10ConvModel,conformal-score:largest-set,"[[0.1055, 0.1736, 0.2064, 0.2309, 0.2515, 0.3003, 0.3341, 0.3556, 0.3607, 0.3746, 0.3906, 0.4128, 0.4208, 0.4396, 0.4657, 0.4752, 0.4931, 0.4973, 0.5096, 0.518, 0.5383, 0.5375, 0.5459, 0.5562, 0.5668, 0.5541, 0.5597, 0.5802, 0.577, 0.5671, 0.5681, 0.5893, 0.5811, 0.5831, 0.5844, 0.5811, 0.5916, 0.5819, 0.5928, 0.5983], [0.1, 0.1734, 0.2154, 0.2453, 0.281, 0.3013, 0.3176, 0.3386, 0.3642, 0.3794, 0.3881, 0.4135, 0.4225, 0.4466, 0.4659, 0.4741, 0.4898, 0.5029, 0.5112, 0.5351, 0.5383, 0.5488, 0.5493, 0.5647, 0.5731, 0.5761, 0.5817, 0.5804, 0.5955, 0.5901, 0.5955, 0.5914, 0.5966, 0.5988, 0.5963, 0.5976, 0.5957, 0.6003, 0.6081, 0.5997], [0.1273, 0.1586, 0.1802, 0.2231, 0.2811, 0.2937, 0.3257, 0.3436, 0.3601, 0.3953, 0.4017, 0.4188, 0.4172, 0.4464, 0.4249, 0.4692, 0.4785, 0.4914, 0.505, 0.5072, 0.5267, 0.543, 0.5457, 0.5528, 0.5498, 0.5641, 0.57, 0.5808, 0.576, 0.5852, 0.5629, 0.5935, 0.5931, 0.591, 0.6012, 0.601, 0.6101, 0.592, 0.5977, 0.6046], [0.1182, 0.188, 0.2248, 0.2398, 0.2686, 0.2725, 0.3249, 0.3463, 0.3466, 0.3721, 0.3862, 0.4149, 0.4346, 0.4312, 0.4539, 0.4677, 0.4925, 0.4911, 0.4937, 0.5076, 0.524, 0.5398, 0.5479, 0.5521, 0.5504, 0.5564, 0.5533, 0.5725, 0.58, 0.5843, 0.576, 0.5877, 0.5915, 0.5958, 0.5951, 0.5979, 0.5985, 0.5952, 0.6027, 0.6007], [0.1273, 0.1771, 0.2071, 0.2258, 0.2673, 0.3169, 0.329, 0.3418, 0.3234, 0.3635, 0.385, 0.4055, 0.4291, 0.4478, 0.4607, 0.4548, 0.484, 0.4847, 0.5116, 0.512, 0.5183, 0.5154, 0.5308, 0.5435, 0.5369, 0.5516, 0.5728, 0.5709, 0.574, 0.582, 0.5854, 0.5829, 0.5833, 0.5835, 0.5905, 0.5958, 0.5966, 0.593, 0.5972, 0.5952]]"
